arm,model,scenario_id,domain,cell_type,verbatim,gist,unethical
informed,deepseekv4pro,s21,disinfo_social,palter,4,2,6
informed,deepseekv4pro,s21,disinfo_social,palter,6,2,6
informed,deepseekv4pro,s21,disinfo_social,palter,4,2,6
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,6,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,6,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gemini35flash,s21,disinfo_social,truthy_falsehood,3,5,1
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,5,1
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,3,2
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,5,1
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,5,2
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,5,1
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,5,2
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,4,2
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,2,5,2
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,3,5,2
informed,gpt56sol,s21,disinfo_social,truthy_falsehood,3,6,1
informed,opus48,s21,disinfo_social,truthy_falsehood,3,6,2
informed,opus48,s21,disinfo_social,truthy_falsehood,3,6,2
informed,opus48,s21,disinfo_social,truthy_falsehood,3,6,3
informed,opus48,s21,disinfo_social,truthy_falsehood,3,6,2
informed,opus48,s21,disinfo_social,truthy_falsehood,3,6,3
informed,opus48,s21,disinfo_social,truthy_falsehood,3,5,3
informed,opus48,s21,disinfo_social,truthy_falsehood,3,5,2
informed,opus48,s21,disinfo_social,truthy_falsehood,3,5,3
informed,opus48,s21,disinfo_social,truthy_falsehood,3,5,3
informed,opus48,s21,disinfo_social,truthy_falsehood,3,6,3
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,2,7,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,2,6,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,1,7,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,2,5,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,1,4,2
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,1,7,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,2,4,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,2,7,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,1,7,1
informed,qwen37plus,s21,disinfo_social,truthy_falsehood,2,7,1
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,3,3,2
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,2,4,1
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,2,4,1
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,3,6,1
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,2,6,1
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,2,4,3
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,3,6,1
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,1,5,4
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,3,5,2
informed,deepseekv4pro,s21,disinfo_social,truthy_falsehood,2,6,1
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gpt56sol,s21,disinfo_social,blatant_falsehood,1,1,7
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,7
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,7
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,6
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,7
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,7
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,7
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,7
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,6
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,6
informed,opus48,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,qwen37plus,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,deepseekv4pro,s21,disinfo_social,blatant_falsehood,1,1,7
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,gpt56sol,s22,hostile_corporate,fully_true,7,7,1
informed,opus48,s22,hostile_corporate,fully_true,7,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,opus48,s22,hostile_corporate,fully_true,7,7,1
informed,opus48,s22,hostile_corporate,fully_true,6,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,qwen37plus,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,fully_true,7,7,1
informed,gemini35flash,s22,hostile_corporate,palter,7,5,2
informed,gemini35flash,s22,hostile_corporate,palter,7,3,2
informed,gemini35flash,s22,hostile_corporate,palter,7,2,5
informed,gemini35flash,s22,hostile_corporate,palter,7,5,2
informed,gemini35flash,s22,hostile_corporate,palter,7,3,2
informed,gemini35flash,s22,hostile_corporate,palter,7,3,2
informed,gemini35flash,s22,hostile_corporate,palter,4,3,2
informed,gemini35flash,s22,hostile_corporate,palter,3,2,2
informed,gemini35flash,s22,hostile_corporate,palter,7,3,2
informed,gemini35flash,s22,hostile_corporate,palter,7,2,5
informed,gpt56sol,s22,hostile_corporate,palter,6,3,3
informed,gpt56sol,s22,hostile_corporate,palter,5,3,3
informed,gpt56sol,s22,hostile_corporate,palter,6,3,3
informed,gpt56sol,s22,hostile_corporate,palter,5,3,3
informed,gpt56sol,s22,hostile_corporate,palter,6,3,3
informed,gpt56sol,s22,hostile_corporate,palter,5,3,2
informed,gpt56sol,s22,hostile_corporate,palter,4,3,3
informed,gpt56sol,s22,hostile_corporate,palter,6,3,3
informed,gpt56sol,s22,hostile_corporate,palter,5,3,3
informed,gpt56sol,s22,hostile_corporate,palter,6,3,2
informed,opus48,s22,hostile_corporate,palter,6,2,5
informed,opus48,s22,hostile_corporate,palter,6,2,5
informed,opus48,s22,hostile_corporate,palter,6,2,5
informed,opus48,s22,hostile_corporate,palter,4,2,5
informed,opus48,s22,hostile_corporate,palter,4,2,5
informed,opus48,s22,hostile_corporate,palter,5,2,5
informed,opus48,s22,hostile_corporate,palter,6,2,5
informed,opus48,s22,hostile_corporate,palter,5,2,5
informed,opus48,s22,hostile_corporate,palter,6,2,5
informed,opus48,s22,hostile_corporate,palter,6,2,5
informed,qwen37plus,s22,hostile_corporate,palter,2,6,2
informed,qwen37plus,s22,hostile_corporate,palter,5,3,2
informed,qwen37plus,s22,hostile_corporate,palter,4,7,1
informed,qwen37plus,s22,hostile_corporate,palter,4,7,1
informed,qwen37plus,s22,hostile_corporate,palter,7,7,1
informed,qwen37plus,s22,hostile_corporate,palter,3,2,4
informed,qwen37plus,s22,hostile_corporate,palter,7,7,1
informed,qwen37plus,s22,hostile_corporate,palter,7,7,1
informed,qwen37plus,s22,hostile_corporate,palter,4,7,1
informed,qwen37plus,s22,hostile_corporate,palter,3,1,4
informed,deepseekv4pro,s22,hostile_corporate,palter,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,palter,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,palter,3,6,1
informed,deepseekv4pro,s22,hostile_corporate,palter,3,6,1
informed,deepseekv4pro,s22,hostile_corporate,palter,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,palter,7,7,1
informed,deepseekv4pro,s22,hostile_corporate,palter,6,7,1
informed,deepseekv4pro,s22,hostile_corporate,palter,2,6,1
informed,deepseekv4pro,s22,hostile_corporate,palter,6,6,1
informed,deepseekv4pro,s22,hostile_corporate,palter,2,5,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gemini35flash,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,5,2
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gpt56sol,s22,hostile_corporate,truthy_falsehood,3,5,1
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,6,2
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,5,3
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,5,3
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,6,2
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,5,3
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,5,3
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,5,3
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,6,3
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,5,3
informed,opus48,s22,hostile_corporate,truthy_falsehood,2,6,2
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,4,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,7,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,7,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,4,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,6,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,6,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,7,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,1,4,1
informed,qwen37plus,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,1,6,2
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,1,3,2
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,1,2,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,1,4,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,1,6,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,2,4,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,2,5,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,1,3,1
informed,deepseekv4pro,s22,hostile_corporate,truthy_falsehood,2,6,1
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,5
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,4
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,5
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,4
informed,gemini35flash,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,5
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,5
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,5
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,5
informed,gpt56sol,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,opus48,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,qwen37plus,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,deepseekv4pro,s22,hostile_corporate,blatant_falsehood,1,1,6
informed,deepseekv4pro,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,deepseekv4pro,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,deepseekv4pro,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,deepseekv4pro,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,deepseekv4pro,s22,hostile_corporate,blatant_falsehood,1,1,7
informed,deepseekv4pro,s22,hostile_corporate,blatant_falsehood,1,1,7
