arm,cell_type,dimension,rating,unethical
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,6,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,6,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,6,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,6,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,6,4
informed,palter,GIST truth,2,3
informed,palter,VERBATIM truth,6,3
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,7,4
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,6,4
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,6,4
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,6,4
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,7,4
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,7,4
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,7,4
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,6,4
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,7,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,7,5
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,7,4
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,7,5
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,7,2
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,7,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,7,5
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,7,2
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,7,4
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,7,5
informed,truthy_falsehood,GIST truth,5,2
informed,truthy_falsehood,VERBATIM truth,1,2
informed,truthy_falsehood,GIST truth,6,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,6,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,6,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,1,3
informed,truthy_falsehood,GIST truth,6,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,6,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,6,2
informed,truthy_falsehood,VERBATIM truth,1,2
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,2
informed,truthy_falsehood,VERBATIM truth,3,2
informed,truthy_falsehood,GIST truth,5,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,2,1
informed,truthy_falsehood,GIST truth,5,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,2,1
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,2,1
informed,truthy_falsehood,GIST truth,5,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,truthy_falsehood,GIST truth,5,2
informed,truthy_falsehood,VERBATIM truth,2,2
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,5
informed,blatant_falsehood,VERBATIM truth,1,5
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,blatant_falsehood,GIST truth,1,5
informed,blatant_falsehood,VERBATIM truth,1,5
informed,blatant_falsehood,GIST truth,1,7
informed,blatant_falsehood,VERBATIM truth,1,7
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,fully_true,GIST truth,7,1
informed,fully_true,VERBATIM truth,7,1
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,2,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,2,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,6,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,6,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,5,2
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,6,5
informed,palter,GIST truth,2,4
informed,palter,VERBATIM truth,7,4
informed,palter,GIST truth,2,2
informed,palter,VERBATIM truth,4,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,4,2
informed,palter,GIST truth,2,5
informed,palter,VERBATIM truth,4,5
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,4,2
informed,palter,GIST truth,2,2
informed,palter,VERBATIM truth,4,2
informed,palter,GIST truth,3,2
informed,palter,VERBATIM truth,7,2
informed,palter,GIST truth,2,2
informed,palter,VERBATIM truth,7,2
informed,palter,GIST truth,2,1
informed,palter,VERBATIM truth,7,1
informed,palter,GIST truth,2,2
informed,palter,VERBATIM truth,4,2
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,4
informed,truthy_falsehood,VERBATIM truth,2,4
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,6,4
informed,truthy_falsehood,VERBATIM truth,2,4
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,3
informed,truthy_falsehood,VERBATIM truth,2,3
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,6,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,6,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,6,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,6,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,5,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,truthy_falsehood,GIST truth,6,1
informed,truthy_falsehood,VERBATIM truth,3,1
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,6
informed,blatant_falsehood,VERBATIM truth,1,6
informed,blatant_falsehood,GIST truth,1,5
informed,blatant_falsehood,VERBATIM truth,1,5
informed,blatant_falsehood,GIST truth,1,6
